,gender,age,race,field_cd,attr,sinc,intel,fun,amb,shar,like,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,match,like_o
208,0,21.0,4.0,5.0,7.0,7.0,7.0,5.0,6.0,3.0,6.0,3.0,8.0,5.0,5.0,8.0,3.0,0,4.0
209,0,21.0,4.0,5.0,9.0,9.0,10.0,9.0,9.0,8.0,9.0,6.0,7.0,8.0,4.0,6.0,4.0,0,6.0
211,0,21.0,4.0,5.0,7.0,4.0,6.0,4.0,4.0,2.0,2.0,2.0,8.0,8.0,3.0,2.0,2.0,0,5.0
212,0,21.0,4.0,5.0,5.0,8.0,8.0,5.0,8.0,2.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,0,6.0
213,0,21.0,4.0,5.0,6.0,8.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,7.0,7.0,6.0,0,7.0
214,0,21.0,4.0,5.0,6.0,8.0,7.0,6.0,8.0,2.0,6.0,5.0,7.0,7.0,7.0,7.0,5.0,0,5.0
215,0,21.0,4.0,5.0,5.0,9.0,9.0,8.0,9.0,5.0,8.0,5.0,8.0,10.0,7.0,9.0,5.0,0,6.0
216,0,27.0,1.0,9.0,5.0,7.0,7.0,6.0,7.0,5.0,6.0,4.0,10.0,8.0,8.0,6.0,4.0,0,3.0
218,0,27.0,1.0,9.0,5.0,6.0,6.0,5.0,6.0,3.0,3.0,3.0,6.0,8.0,5.0,5.0,1.0,0,2.0
219,0,27.0,1.0,9.0,5.0,7.0,7.0,5.0,7.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,1.0,0,5.0
220,0,27.0,1.0,9.0,6.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,5.0,1,6.0
221,0,27.0,1.0,9.0,6.0,7.0,7.0,4.0,6.0,6.0,6.0,7.0,7.0,7.0,5.0,6.0,5.0,1,6.0
222,0,27.0,1.0,9.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0,8.0,5.0,5.0,6.0,5.0,0,5.0
227,0,27.0,1.0,9.0,3.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0,2.0
228,0,27.0,1.0,9.0,3.0,6.0,7.0,5.0,5.0,4.0,2.0,4.0,6.0,7.0,6.0,5.0,5.0,0,4.0
229,0,27.0,1.0,9.0,7.0,7.0,8.0,6.0,7.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,6.0,0,7.0
230,0,27.0,1.0,9.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,7.0,7.0,6.0,6.0,5.0,0,6.0
231,0,27.0,1.0,9.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,8.0,9.0,7.0,10.0,8.0,0,7.0
232,0,21.0,4.0,3.0,5.0,7.0,6.0,6.0,6.0,7.0,8.0,5.0,4.0,3.0,7.0,4.0,3.0,0,1.0
235,0,21.0,4.0,3.0,5.0,7.0,8.0,6.0,6.0,7.0,7.0,4.0,6.0,5.0,4.0,3.0,2.0,1,6.0
236,0,21.0,4.0,3.0,7.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,8.0,10.0,7.0,8.0,1,8.0
237,0,21.0,4.0,3.0,6.0,7.0,7.0,6.0,7.0,5.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,1,7.0
238,0,21.0,4.0,3.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,8.0,9.0,8.0,8.0,9.0,0,8.0
239,0,21.0,4.0,3.0,5.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,7.0,4.0,0,6.0
240,0,21.0,4.0,3.0,6.0,6.0,6.0,8.0,6.0,5.0,6.0,4.0,6.0,6.0,4.0,3.0,3.0,0,3.0
241,0,21.0,4.0,3.0,7.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,6.0,7.0,3.0,0,6.0
243,0,21.0,4.0,3.0,7.0,6.0,5.0,4.0,4.0,4.0,6.0,4.0,6.0,4.0,1.0,1.0,1.0,0,2.0
244,0,21.0,4.0,3.0,6.0,6.0,5.0,7.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,0,5.0
246,0,21.0,4.0,3.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,9.0,7.0,0,7.0
247,0,21.0,4.0,3.0,6.0,8.0,7.0,6.0,7.0,5.0,6.0,6.0,9.0,10.0,8.0,10.0,7.0,0,7.0
255,0,27.0,2.0,11.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,6.0,4.0,0,6.0
264,0,25.0,2.0,11.0,7.0,8.0,9.0,6.0,8.0,5.0,6.0,8.0,10.0,9.0,9.0,8.0,4.0,0,3.0
267,0,25.0,2.0,11.0,4.0,5.0,10.0,4.0,10.0,4.0,4.0,8.0,5.0,6.0,6.0,5.0,1.0,0,6.0
268,0,25.0,2.0,11.0,6.0,7.0,9.0,7.0,9.0,3.0,5.0,7.0,6.0,6.0,7.0,5.0,4.0,0,7.0
269,0,25.0,2.0,11.0,6.0,8.0,7.0,5.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,0,7.0
270,0,25.0,2.0,11.0,7.0,8.0,8.0,6.0,10.0,6.0,8.0,10.0,8.0,7.0,8.0,7.0,8.0,0,9.5
271,0,25.0,2.0,11.0,3.0,8.0,9.0,8.0,10.0,5.0,8.0,6.0,7.0,5.0,5.0,5.0,2.0,0,6.0
273,0,25.0,2.0,11.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,7.0,8.0,6.0,5.0,0,8.0
275,0,25.0,2.0,11.0,6.0,5.0,8.0,7.0,10.0,8.0,6.0,6.0,4.0,7.0,6.0,2.0,2.0,0,3.0
276,0,25.0,2.0,11.0,5.0,4.0,7.0,5.0,9.0,7.0,5.0,8.0,7.0,7.0,7.0,6.0,6.0,0,7.0
277,0,25.0,2.0,11.0,7.0,8.0,9.0,7.0,8.0,5.0,7.0,9.0,8.0,8.0,8.0,8.0,7.0,0,8.0
278,0,25.0,2.0,11.0,5.0,8.0,8.0,6.0,9.0,6.0,6.0,8.0,9.0,9.0,9.0,7.0,5.0,0,7.0
279,0,25.0,2.0,11.0,7.0,7.0,7.0,8.0,8.0,6.0,7.0,8.0,9.0,8.0,10.0,9.0,8.0,0,9.0
280,0,23.0,2.0,11.0,2.0,5.0,5.0,3.0,5.0,2.0,2.0,8.0,9.0,9.0,8.0,7.0,4.0,0,3.0
283,0,23.0,2.0,11.0,2.0,6.0,7.0,1.0,7.0,2.0,2.0,6.0,5.0,7.0,5.0,5.0,2.0,0,5.0
284,0,23.0,2.0,11.0,3.0,8.0,7.0,6.0,6.0,4.0,5.0,8.0,7.0,7.0,8.0,7.0,7.0,0,9.0
285,0,23.0,2.0,11.0,4.0,7.0,6.0,1.0,4.0,3.0,2.0,7.0,6.0,8.0,7.0,6.0,7.0,0,8.0
286,0,23.0,2.0,11.0,7.0,4.0,5.0,6.0,5.0,4.0,6.0,10.0,9.0,9.0,10.0,7.0,8.0,0,9.5
287,0,23.0,2.0,11.0,3.0,7.0,6.0,4.0,6.0,2.0,2.0,5.0,6.0,6.0,6.0,6.0,6.0,0,6.0
289,0,23.0,2.0,11.0,5.0,8.0,8.0,7.0,7.0,6.0,5.0,9.0,8.0,7.0,7.0,7.0,8.0,0,8.0
291,0,23.0,2.0,11.0,6.0,7.0,6.0,5.0,6.0,6.0,6.0,7.0,3.0,5.0,5.0,3.0,2.0,0,6.0
292,0,23.0,2.0,11.0,2.0,7.0,6.0,4.0,4.0,4.0,5.0,8.0,7.0,7.0,7.0,6.0,6.0,0,7.0
293,0,23.0,2.0,11.0,6.0,8.0,8.0,6.0,7.0,5.0,6.0,9.0,9.0,9.0,9.0,8.0,8.0,0,8.0
294,0,23.0,2.0,11.0,2.0,8.0,7.0,2.0,7.0,2.0,3.0,8.0,8.0,7.0,8.0,7.0,6.0,0,7.0
295,0,23.0,2.0,11.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,8.0,9.0,8.0,9.0,9.0,8.0,0,9.0
299,0,22.0,3.0,3.0,1.0,6.0,7.0,6.0,4.0,3.0,2.0,7.0,6.0,5.0,7.0,3.0,5.0,0,6.0
300,0,22.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,9.0,7.0,7.0,7.0,6.0,5.0,0,7.0
301,0,22.0,3.0,3.0,3.0,6.0,6.0,4.0,5.0,1.0,1.0,8.0,8.0,7.0,8.0,6.0,7.0,0,8.0
302,0,22.0,3.0,3.0,8.0,7.0,6.0,6.0,4.0,4.0,6.0,9.0,8.0,8.0,8.0,7.0,9.0,1,9.5
303,0,22.0,3.0,3.0,1.0,4.0,5.0,4.0,4.0,4.0,3.0,7.0,5.0,6.0,6.0,4.0,5.0,0,7.0
307,0,22.0,3.0,3.0,1.0,2.0,6.0,1.0,6.0,2.0,2.0,8.0,4.0,4.0,7.0,5.0,3.0,0,6.0
308,0,22.0,3.0,3.0,1.0,3.0,7.0,1.0,4.0,2.0,1.0,8.0,7.0,7.0,6.0,6.0,7.0,0,7.0
309,0,22.0,3.0,3.0,6.0,4.0,8.0,3.0,8.0,2.0,3.0,8.0,8.0,8.0,8.0,8.0,7.0,0,8.0
310,0,22.0,3.0,3.0,2.0,4.0,7.0,3.0,6.0,2.0,1.0,9.0,9.0,8.0,9.0,8.0,7.0,0,8.0
311,0,22.0,3.0,3.0,5.0,6.0,6.0,4.0,3.0,4.0,4.0,9.0,8.0,9.0,10.0,9.0,8.0,0,10.0
312,0,26.0,2.0,3.0,3.0,6.0,6.0,6.0,5.0,2.0,2.0,8.0,8.0,7.0,8.0,7.0,3.0,0,6.0
313,0,26.0,2.0,3.0,2.0,6.0,5.0,4.0,5.0,2.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,0,5.0
315,0,26.0,2.0,3.0,4.0,6.0,5.0,4.0,4.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,6.0,0,5.0
316,0,26.0,2.0,3.0,4.0,6.0,7.0,4.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,6.0,5.0,0,5.0
317,0,26.0,2.0,3.0,4.0,6.0,5.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,6.0,6.0,6.0,0,8.0
318,0,26.0,2.0,3.0,7.0,8.0,8.0,8.0,5.0,9.0,7.5,7.0,7.0,7.0,7.0,7.0,9.0,1,8.0
319,0,26.0,2.0,3.0,4.0,6.0,6.0,5.0,4.0,3.0,2.0,5.0,6.0,7.0,5.0,7.0,5.0,0,7.0
320,0,26.0,2.0,3.0,6.0,6.0,5.0,6.0,4.0,4.0,4.0,7.0,8.0,5.0,6.0,3.0,3.0,0,5.0
322,0,26.0,2.0,3.0,5.0,8.0,9.0,5.0,8.0,6.0,3.0,6.0,8.0,8.0,7.0,8.0,5.0,0,7.0
323,0,26.0,2.0,3.0,5.0,4.5,6.0,4.0,5.5,6.0,4.5,6.0,7.0,7.0,3.0,2.0,1.0,0,5.0
325,0,26.0,2.0,3.0,6.0,6.0,7.0,5.0,6.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,0,7.0
326,0,26.0,2.0,3.0,4.0,5.0,6.5,5.0,5.0,6.0,4.0,7.0,8.0,7.0,7.0,7.0,7.0,0,7.0
327,0,26.0,2.0,3.0,4.0,6.0,6.0,5.0,6.0,6.0,4.0,9.0,9.0,10.0,9.0,9.0,9.0,0,10.0
332,0,22.0,2.0,11.0,8.0,6.0,7.0,3.0,7.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,5.0,1,7.0
333,0,22.0,2.0,11.0,6.0,8.0,7.0,4.0,7.0,2.0,6.0,8.0,8.0,6.0,7.0,6.0,6.0,1,7.0
336,0,22.0,2.0,11.0,8.0,7.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,9.0,5.0,9.0,3.0,0,5.0
337,0,22.0,2.0,11.0,7.0,5.0,6.0,8.0,6.0,4.0,5.0,7.0,8.0,8.0,7.0,6.0,5.0,0,7.0
339,0,22.0,2.0,11.0,6.0,7.0,7.0,4.0,6.0,6.0,6.0,5.0,8.0,5.0,3.0,3.0,3.0,0,6.0
340,0,22.0,2.0,11.0,6.0,8.0,8.0,5.0,7.0,5.0,8.0,5.0,7.0,6.0,7.0,5.0,5.0,0,5.0
342,0,22.0,2.0,11.0,6.0,7.0,6.0,4.0,6.0,5.0,6.0,5.0,8.0,7.0,7.0,7.0,5.0,0,6.0
343,0,22.0,2.0,11.0,6.0,8.0,7.0,6.0,5.0,3.0,6.0,6.0,8.0,8.0,8.0,9.0,6.0,0,7.0
344,0,23.0,2.0,1.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,8.0,7.0,8.0,4.0,0,2.0
347,0,23.0,2.0,1.0,4.0,6.0,6.0,5.0,7.0,6.0,6.0,3.0,4.0,7.0,3.0,7.0,1.0,0,3.0
348,0,23.0,2.0,1.0,6.0,9.0,7.0,5.0,6.0,3.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,0,8.0
349,0,23.0,2.0,1.0,4.0,5.0,5.0,2.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,0,6.0
350,0,23.0,2.0,1.0,8.0,7.0,7.0,7.0,5.0,5.0,7.0,6.0,8.0,8.0,9.0,8.0,6.0,0,7.0
351,0,23.0,2.0,1.0,5.0,5.0,5.0,7.0,7.0,6.0,8.0,9.0,5.0,6.0,3.0,6.0,3.0,0,6.0
355,0,23.0,2.0,1.0,5.0,5.0,5.0,2.0,4.0,3.0,4.0,3.0,5.0,6.0,2.0,6.0,4.0,0,4.0
356,0,23.0,2.0,1.0,3.0,7.0,8.0,6.0,7.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,4.0,0,5.0
357,0,23.0,2.0,1.0,7.0,7.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,8.0,7.0,8.0,6.0,0,7.0
358,0,23.0,2.0,1.0,3.0,5.0,8.0,4.0,7.0,6.0,6.0,6.0,8.0,8.0,7.0,8.0,6.0,0,6.0
359,0,23.0,2.0,1.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,9.0,10.0,10.0,10.0,10.0,1,8.0
360,0,24.0,2.0,1.0,4.0,6.0,6.0,6.0,6.0,4.0,5.0,7.0,5.0,4.0,4.0,8.0,3.0,0,2.0
363,0,24.0,2.0,1.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,3.0,0,6.0
364,0,24.0,2.0,1.0,4.0,6.0,7.0,5.0,8.0,5.0,5.0,9.0,7.0,7.0,6.0,7.0,7.0,0,9.0
365,0,24.0,2.0,1.0,4.0,5.0,7.0,3.0,6.0,4.0,5.0,9.0,8.0,8.0,7.0,8.0,6.0,0,8.0
366,0,24.0,2.0,1.0,9.0,6.0,7.0,7.0,6.0,5.0,7.0,9.0,6.0,7.0,6.0,7.0,8.0,0,8.0
367,0,24.0,2.0,1.0,2.0,3.0,4.0,2.0,6.0,2.0,4.0,7.0,6.0,6.0,5.0,7.0,5.0,0,6.0
371,0,24.0,2.0,1.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,4.0,5.0,5.0,0,6.0
372,0,24.0,2.0,1.0,3.0,8.0,8.0,5.0,5.0,5.0,6.0,8.0,8.0,8.0,6.0,7.0,5.0,0,7.0
373,0,24.0,2.0,1.0,7.0,7.0,7.0,6.0,6.0,6.0,6.5,8.0,8.0,9.0,8.0,9.0,7.0,0,8.0
374,0,24.0,2.0,1.0,4.0,5.0,6.0,4.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,7.0,7.0,0,7.0
375,0,24.0,2.0,1.0,9.0,8.0,7.0,10.0,9.0,8.0,8.5,8.0,10.0,10.0,10.0,10.0,8.0,1,10.0
379,0,27.0,4.0,3.0,5.0,7.0,7.0,6.0,9.0,5.0,5.0,5.0,6.0,7.0,4.0,4.0,3.0,0,6.0
380,0,27.0,4.0,3.0,5.0,7.0,9.0,5.0,4.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,0,9.0
381,0,27.0,4.0,3.0,8.0,8.0,9.0,5.0,9.0,6.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,0,7.0
383,0,27.0,4.0,3.0,7.0,9.0,8.0,7.0,8.0,8.0,6.0,5.0,7.0,7.0,6.0,5.0,5.0,0,6.0
384,0,27.0,4.0,3.0,7.0,8.0,7.0,9.0,6.0,4.0,7.0,5.0,6.0,8.0,5.0,8.0,3.0,0,4.0
385,0,27.0,4.0,3.0,6.0,8.0,9.0,9.0,6.0,6.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,0,6.0
387,0,27.0,4.0,3.0,5.0,6.0,7.0,6.0,7.0,5.0,5.0,8.0,7.0,7.0,9.0,5.0,4.0,0,8.0
388,0,27.0,4.0,3.0,4.0,7.0,6.0,6.0,9.0,4.0,5.0,6.0,7.0,7.0,7.0,6.0,5.0,0,7.0
389,0,27.0,4.0,3.0,7.0,6.0,9.0,8.0,9.0,9.0,7.0,8.0,9.0,9.0,8.0,9.0,7.0,0,7.0
390,0,27.0,4.0,3.0,7.0,6.0,9.0,8.0,9.0,9.0,7.0,7.0,8.0,8.0,7.0,8.0,6.0,0,7.0
391,0,27.0,4.0,3.0,8.0,8.0,7.0,9.0,7.0,5.0,7.0,6.0,8.0,10.0,8.0,7.0,7.0,0,8.0
392,0,30.0,2.0,3.0,6.0,8.0,7.0,10.0,7.0,4.0,8.0,6.0,10.0,10.0,8.0,5.0,3.0,0,6.0
394,0,30.0,2.0,3.0,6.0,8.0,6.0,6.0,6.0,5.0,5.0,6.0,10.0,10.0,8.0,10.0,6.0,0,6.0
395,0,30.0,2.0,3.0,5.0,7.0,7.0,5.0,7.0,5.0,6.0,4.0,4.0,7.0,3.0,6.0,4.0,0,4.0
396,0,30.0,2.0,3.0,5.0,6.0,6.0,2.0,5.0,7.0,4.0,6.0,7.0,7.0,6.0,6.0,8.0,0,6.0
397,0,30.0,2.0,3.0,6.0,6.0,7.0,3.0,7.0,3.0,5.0,6.0,5.0,7.0,5.0,7.0,5.0,0,6.0
398,0,30.0,2.0,3.0,8.0,7.0,9.0,5.0,6.0,4.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,0,7.0
399,0,30.0,2.0,3.0,4.0,5.0,6.0,7.0,7.0,4.0,6.0,5.0,6.0,7.0,6.0,6.0,3.0,0,6.0
401,0,30.0,2.0,3.0,6.0,7.0,8.0,5.0,7.0,5.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,0,8.0
402,0,30.0,2.0,3.0,7.0,9.0,7.0,7.0,10.0,5.0,7.0,6.0,8.0,8.0,8.0,8.0,5.0,0,7.0
403,0,30.0,2.0,3.0,7.0,5.0,9.0,1.0,9.0,2.0,3.0,6.0,9.0,8.0,6.0,5.0,4.0,0,6.0
404,0,30.0,2.0,3.0,9.0,9.0,8.0,9.0,7.0,9.0,8.0,5.0,7.0,6.0,6.0,6.0,6.0,0,5.0
405,0,30.0,2.0,3.0,8.0,7.0,5.0,6.0,7.0,4.0,6.0,7.0,9.0,9.0,7.0,9.0,7.0,0,7.0
406,0,30.0,2.0,3.0,5.0,6.0,5.0,5.0,6.0,8.0,5.0,5.0,8.0,8.0,7.0,7.0,7.0,0,6.0
407,0,30.0,2.0,3.0,7.0,7.0,6.0,6.0,6.0,4.0,5.0,6.0,9.0,9.0,8.0,8.0,7.0,0,8.0
410,0,21.0,4.0,8.0,5.0,4.0,5.0,6.0,7.0,6.0,5.0,6.0,9.0,7.0,6.0,6.0,3.0,0,5.0
412,0,21.0,4.0,8.0,4.0,6.0,5.0,4.0,5.0,3.0,5.0,8.0,7.0,8.0,7.0,6.0,6.0,0,8.0
413,0,21.0,4.0,8.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,0,7.0
415,0,21.0,4.0,8.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,6.0,7.0,7.0,7.0,6.0,0,6.0
416,0,21.0,4.0,8.0,5.0,4.0,3.0,3.0,2.0,2.0,4.0,7.0,7.0,7.0,5.0,5.0,3.0,0,7.0
417,0,21.0,4.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,6.0,7.0,6.0,1,6.0
419,0,21.0,4.0,8.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,6.0,6.0,8.0,2.0,8.0,1.0,0,6.0
420,0,21.0,4.0,8.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,6.0,6.0,6.0,5.0,5.0,5.0,0,5.0
421,0,21.0,4.0,8.0,5.0,4.0,6.0,3.0,7.0,3.0,5.0,8.0,8.0,8.0,8.0,8.0,7.0,0,8.0
422,0,21.0,4.0,8.0,4.0,6.0,6.0,5.0,7.0,3.0,5.0,8.0,8.0,7.0,8.0,7.0,7.0,0,7.0
423,0,21.0,4.0,8.0,4.0,4.0,5.0,6.0,6.0,5.0,5.0,8.0,9.0,10.0,9.0,10.0,9.0,0,10.0
424,0,25.0,2.0,2.0,6.0,8.0,9.0,7.0,7.0,8.0,7.0,5.0,6.0,6.0,5.0,7.0,3.0,0,3.0
426,0,25.0,2.0,2.0,6.0,8.0,9.0,8.0,7.0,9.0,8.0,3.0,8.0,7.0,7.0,10.0,4.0,0,4.0
427,0,25.0,2.0,2.0,6.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,4.0,7.0,3.0,7.0,5.0,0,5.0
429,0,25.0,2.0,2.0,7.0,8.0,9.0,7.0,8.0,9.0,8.0,8.0,6.0,7.0,6.0,7.0,7.0,1,7.0
430,0,25.0,2.0,2.0,8.0,8.0,9.0,9.0,8.0,10.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,1,8.0
431,0,25.0,2.0,2.0,5.0,6.0,8.0,8.0,7.0,8.0,6.0,7.0,5.0,6.0,5.0,6.0,4.0,0,6.0
432,0,25.0,2.0,2.0,8.0,8.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,8.0,5.0,5.0,4.0,0,6.0
433,0,25.0,2.0,2.0,7.0,9.0,9.0,9.0,9.0,10.0,8.0,8.0,8.0,10.0,5.0,6.0,5.0,1,7.0
435,0,25.0,2.0,2.0,8.0,8.0,6.0,6.0,7.0,6.0,7.0,8.0,4.0,8.0,1.0,7.0,1.0,0,3.0
436,0,25.0,2.0,2.0,6.0,7.0,10.0,7.0,7.0,9.0,7.0,7.0,7.0,8.0,6.0,6.0,5.0,0,6.0
437,0,25.0,2.0,2.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,6.0,1,8.0
438,0,25.0,2.0,2.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,8.0,8.0,9.0,7.0,8.0,7.0,0,7.0
439,0,25.0,2.0,2.0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,0,8.0
440,0,26.0,2.0,2.0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,5.0,8.0,9.0,7.0,8.0,4.0,0,3.0
443,0,26.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,4.0,5.0,4.0,0,5.0
444,0,26.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,5.0,6.0,7.0,0,9.0
445,0,26.0,2.0,2.0,2.0,2.0,5.0,2.0,8.0,4.0,3.0,7.0,7.0,8.0,7.0,7.0,7.0,0,7.0
446,0,26.0,2.0,2.0,2.0,5.0,4.0,3.0,4.0,2.0,3.0,6.0,7.0,8.0,6.0,9.0,7.0,0,6.0
447,0,26.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,6.0,6.0,6.0,5.0,8.0,4.0,0,5.0
448,0,26.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,6.0,8.0,7.0,7.0,9.0,4.0,0,6.0
449,0,26.0,2.0,2.0,4.0,5.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,7.0,7.0,10.0,5.0,1,8.0
451,0,26.0,2.0,2.0,5.0,2.0,6.0,2.0,5.0,4.0,5.0,5.0,6.0,8.0,5.0,5.0,2.0,1,5.0
452,0,26.0,2.0,2.0,1.0,5.0,5.0,2.0,5.0,2.0,3.0,6.0,6.0,6.0,7.0,5.0,5.0,0,6.0
453,0,26.0,2.0,2.0,9.0,8.0,8.0,5.0,6.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,6.0,0,6.0
454,0,26.0,2.0,2.0,3.0,4.0,6.0,4.0,5.0,2.0,4.0,9.0,8.0,7.0,6.0,7.0,6.0,0,7.0
455,0,26.0,2.0,2.0,5.0,6.0,8.0,6.0,8.0,4.0,5.0,6.0,9.0,9.0,8.0,9.0,7.0,0,7.0
456,0,27.0,2.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,6.0,8.0,7.0,6.0,3.0,0,1.0
459,0,27.0,2.0,3.0,4.0,7.0,8.0,2.0,6.0,2.0,3.0,4.0,6.0,7.0,3.0,6.0,4.0,0,4.0
460,0,27.0,2.0,3.0,7.0,6.0,8.0,6.0,9.0,6.0,7.0,5.0,5.0,6.0,5.0,7.0,5.0,1,6.0
461,0,27.0,2.0,3.0,6.0,4.0,7.0,4.0,5.0,2.0,4.0,6.0,7.0,6.0,6.0,5.0,6.0,0,7.0
462,0,27.0,2.0,3.0,8.0,5.0,9.0,7.0,6.0,5.0,6.0,6.0,8.0,9.0,8.0,9.0,7.0,0,7.0
464,0,27.0,2.0,3.0,8.0,5.0,6.0,9.0,4.0,6.0,7.0,3.0,6.0,6.0,5.0,4.0,4.0,0,4.0
465,0,27.0,2.0,3.0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,6.0,8.0,8.0,6.0,8.0,3.0,0,7.0
467,0,27.0,2.0,3.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,2.0,9.0,9.0,3.0,7.0,7.0,0,7.0
468,0,27.0,2.0,3.0,2.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,7.0,6.0,7.0,6.0,5.0,1,6.0
469,0,27.0,2.0,3.0,7.0,7.0,7.0,4.0,7.0,4.0,6.0,7.0,8.0,8.0,7.0,8.0,7.0,0,7.0
470,0,27.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,6.0,8.0,7.0,6.0,8.0,6.0,0,7.0
472,0,23.0,1.0,1.0,2.0,8.0,10.0,3.0,10.0,3.0,5.0,8.0,9.0,10.0,9.0,10.0,7.0,0,3.0
475,0,23.0,1.0,1.0,3.0,7.0,10.0,4.0,8.0,2.0,5.0,4.0,6.0,7.0,6.0,7.0,2.0,0,5.0
476,0,23.0,1.0,1.0,5.0,10.0,7.0,4.0,5.0,7.0,5.0,7.0,6.0,6.0,7.0,6.0,5.0,0,7.0
477,0,23.0,1.0,1.0,6.0,6.0,8.0,3.0,8.0,3.0,4.0,6.0,6.0,7.0,9.0,7.0,7.0,0,7.0
478,0,23.0,1.0,1.0,10.0,6.0,6.0,9.0,5.0,3.0,6.0,8.0,8.0,8.0,10.0,8.0,7.0,0,8.0
479,0,23.0,1.0,1.0,7.0,9.0,7.0,7.0,4.0,3.0,8.0,6.0,7.0,7.0,6.0,6.0,6.0,0,6.0
481,0,23.0,1.0,1.0,9.0,9.0,9.0,8.0,5.0,3.0,7.0,8.0,7.0,7.0,8.0,8.0,4.0,1,8.0
